日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2020-09-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5196.23,5215.13,5179.71,5194.42,,0.53,11157309297.0,1910.91,,
2020-09-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5212.61,5245.11,5171.6,5195.33,,0.02,11369734457.0,1942.87,,
2020-10-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5290.33,5339.04,5290.33,5324.93,,2.5,14734710246.0,2758.12,,
2020-10-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5357.82,5486.06,5357.82,5486.06,,3.03,19579964784.0,3567.35,,
2020-10-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5478.97,5511.03,5458.19,5504.18,,0.33,14698547004.0,2824.11,,
2020-10-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5495.72,5495.72,5462.49,5471.94,,-0.59,15762064405.0,2837.29,,
2020-10-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5476.35,5483.75,5453.18,5453.18,,-0.34,14526302744.0,2537.68,,
2020-10-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5452.89,5469.22,5406.65,5435.46,,-0.32,14623886736.0,2423.87,,
2020-10-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5473.12,5489.78,5384.24,5394.39,,-0.76,15378214948.0,2565.6,,
2020-10-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5392.6,5449.03,5385.87,5449.03,,1.01,13318684892.0,2247.73,,
2020-10-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5457.08,5457.08,5395.42,5424.73,,-0.45,13944126085.0,2392.98,,
2020-10-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5408.69,5408.69,5346.42,5401.81,,-0.42,12893436420.0,2260.23,,
2020-10-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5402.2,5425.9,5322.92,5326.09,,-1.4,12986404424.0,2288.66,,
2020-10-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5292.94,5333.39,5261.13,5321.13,,-0.09,12395018382.0,2242.51,,
2020-10-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5307.72,5339.68,5300.08,5330.24,,0.17,12146894317.0,2211.36,,
2020-10-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5331.78,5387.64,5311.31,5374.1,,0.82,14234505603.0,2718.59,,
2020-10-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5311.06,5435.76,5311.06,5409.42,,0.66,15340123805.0,2949.81,,
2020-10-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5419.26,5419.26,5322.51,5326.33,,-1.54,17871795771.0,3286.8,,
2020-11-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5336.6,5379.53,5326.45,5367.02,,0.76,18240240953.0,3219.24,,
2020-11-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5392.93,5444.91,5392.93,5433.06,,1.23,17228648660.0,2973.52,,
2020-11-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5438.22,5473.6,5429.02,5471.58,,0.71,15030828293.0,2728.53,,
2020-11-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5526.66,5557.56,5507.66,5557.56,,1.57,18256993408.0,3309.45,,
2020-11-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5573.7,5573.7,5507.74,5546.89,,-0.19,19713041253.0,3532.65,,
2020-11-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5586.27,5675.31,5586.27,5659.17,,2.02,25068389131.0,4328.58,,
2020-11-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5671.27,5671.27,5603.87,5620.69,,-0.68,22632952570.0,3928.52,,
2020-11-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5603.28,5612.4,5548.95,5548.95,,-1.28,21498558565.0,3508.13,,
2020-11-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5568.58,5577.49,5544.26,5562.48,,0.24,16219828863.0,2715.03,,
2020-11-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5543.72,5543.72,5487.11,5522.1,,-0.73,17500190188.0,3003.0,,
2020-11-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5547.08,5572.11,5510.61,5572.11,,0.91,20817366373.0,3200.22,,
2020-11-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5571.38,5571.38,5509.46,5541.17,,-0.56,20813894708.0,3388.63,,
2020-11-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5535.63,5558.88,5508.65,5532.72,,-0.15,21026719599.0,3316.39,,
2020-11-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5521.89,5571.54,5513.99,5566.21,,0.61,18074510449.0,2875.47,,
2020-11-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5567.85,5599.62,5567.85,5598.92,,0.59,18553702374.0,2801.06,,
2020-11-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5616.15,5679.27,5610.99,5661.67,,1.12,26865262626.0,3823.85,,
2020-11-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5657.65,5657.65,5626.73,5636.44,,-0.45,21628709485.0,3200.81,,
2020-11-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5653.44,5656.66,5554.24,5554.24,,-1.46,22562664688.0,3352.6,,
2020-11-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5552.34,5564.84,5504.2,5554.53,,0.01,17847668476.0,2790.06,,
2020-11-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5565.68,5603.62,5543.29,5603.62,,0.88,18775260150.0,2741.84,,
2020-11-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5614.32,5664.37,5582.73,5582.73,,-0.37,27009682911.0,3939.3,,
2020-12-01,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5585.51,5699.66,5585.51,5696.53,,2.04,21829291746.0,3425.39,,
2020-12-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5703.61,5705.14,5672.32,5694.8,,-0.03,21796540359.0,3299.43,,
2020-12-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5693.86,5693.86,5665.1,5683.71,,-0.2,19913465305.0,3059.29,,
2020-12-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5677.88,5710.02,5658.86,5709.03,,0.45,16494044234.0,2807.54,,
2020-12-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5712.26,5712.26,5664.83,5673.18,,-0.63,16818691396.0,2982.7,,
2020-12-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5681.31,5692.96,5656.41,5665.39,,-0.14,14710592372.0,2694.85,,
2020-12-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5678.38,5678.38,5585.43,5586.11,,-1.4,16843069531.0,2963.37,,
2020-12-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5572.77,5611.36,5556.8,5588.71,,0.05,15423713498.0,2594.33,,
2020-12-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5609.52,5609.52,5479.28,5524.98,,-1.14,19877666928.0,3194.71,,
2020-12-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5537.91,5580.98,5523.43,5578.26,,0.96,15577812613.0,2799.94,,
2020-12-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5576.25,5608.67,5558.22,5602.61,,0.44,14958733515.0,2829.26,,
2020-12-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5615.66,5623.29,5592.99,5610.84,,0.15,14102783056.0,2639.13,,
2020-12-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5617.39,5680.9,5609.78,5676.68,,1.17,17435921271.0,3031.0,,
2020-12-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5676.71,5685.18,5646.25,5662.23,,-0.25,17563306700.0,2984.6,,
2020-12-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5663.71,5741.24,5648.23,5741.24,,1.4,19224959439.0,3537.34,,
2020-12-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5725.52,5745.48,5641.48,5643.71,,-1.7,21366738832.0,3800.01,,
2020-12-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5656.34,5719.34,5656.34,5696.6,,0.94,19499362832.0,3644.88,,
2020-12-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5695.98,5716.69,5655.97,5675.97,,-0.36,16882529660.0,3026.19,,
2020-12-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5659.74,5728.04,5658.49,5728.04,,0.92,17379284102.0,2987.99,,
2020-12-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5731.71,5766.83,5716.0,5739.37,,0.2,19632537962.0,3406.47,,
2020-12-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5745.19,5746.01,5708.6,5710.8,,-0.5,20533123212.0,3361.33,,
2020-12-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5711.27,5804.12,5711.27,5804.12,,1.63,19974929756.0,3523.9,,
2020-12-31,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5814.86,5911.5,5814.86,5910.32,,1.83,20861405517.0,3954.01,,
2021-01-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5917.31,6020.26,5917.31,6008.25,,1.66,26210238801.0,5078.7,,
2021-01-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5981.41,6104.18,5981.41,6104.18,,1.6,28157756958.0,5486.8,,
2021-01-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6125.57,6162.23,6071.77,6152.6,,0.79,25492079431.0,5026.61,,
2021-01-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6159.41,6250.9,6152.86,6250.9,,1.6,29000224420.0,5394.14,,
2021-01-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6268.62,6268.62,6192.27,6244.36,,-0.1,27569451672.0,5409.03,,
2021-01-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6254.27,6297.46,6152.24,6183.55,,-0.97,30026927069.0,5947.74,,
2021-01-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6160.57,6342.78,6160.57,6342.78,,2.58,26605850310.0,5292.92,,
2021-01-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6357.15,6387.41,6271.07,6316.86,,-0.41,32704130764.0,6211.53,,
2021-01-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6288.34,6288.34,6195.79,6200.97,,-1.83,29995574548.0,5683.05,,
2021-01-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6199.84,6225.13,6115.34,6193.47,,-0.12,27022531088.0,5142.46,,
2021-01-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6171.17,6286.0,6168.19,6271.03,,1.25,24923523224.0,4739.33,,
2021-01-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6276.29,6277.79,6149.33,6172.69,,-1.57,25424128980.0,4823.73,,
2021-01-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6180.97,6251.57,6180.97,6236.96,,1.04,21598730565.0,4243.78,,
2021-01-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6256.51,6367.66,6256.51,6338.65,,1.63,26285899996.0,5116.02,,
2021-01-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6335.68,6371.67,6293.24,6367.4,,0.45,25339945901.0,5288.22,,
2021-01-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6363.06,6465.69,6343.54,6417.91,,0.79,25860221706.0,5934.47,,
2021-01-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6386.64,6386.64,6277.77,6279.3,,-2.16,22239267569.0,4814.47,,
2021-01-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6277.3,6308.9,6217.62,6300.5,,0.34,21550145914.0,4375.4,,
2021-01-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6207.39,6227.22,6105.63,6118.35,,-2.89,22877237717.0,4413.36,,
2021-01-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6163.02,6173.85,6007.74,6078.87,,-0.65,23543547612.0,4507.01,,
2021-02-01,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6083.29,6158.16,6083.29,6155.65,,1.26,21072258656.0,3944.81,,
2021-02-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6170.53,6253.18,6141.74,6250.85,,1.55,21516659890.0,4387.56,,
2021-02-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6255.77,6288.96,6227.38,6228.09,,-0.36,24763826187.0,4779.17,,
2021-02-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6198.16,6252.02,6144.96,6213.22,,-0.24,23371815732.0,4586.02,,
2021-02-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6238.31,6274.4,6189.45,6192.76,,-0.33,22142231215.0,4408.63,,
2021-02-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6218.28,6309.19,6201.81,6305.53,,1.82,19721962692.0,4090.65,,
2021-02-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6330.98,6444.83,6317.16,6444.83,,2.21,20389412465.0,4219.72,,
2021-02-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6473.68,6590.55,6473.68,6577.13,,2.05,20722771631.0,4528.45,,
2021-02-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6712.15,6712.15,6527.5,6545.17,,-0.49,28643526366.0,5763.19,,
2021-02-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6506.6,6564.02,6433.26,6558.11,,0.2,29101461492.0,5282.6,,
2021-02-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6570.9,6570.9,6373.41,6373.41,,-2.82,38330859731.0,6402.01,,
2021-02-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6314.29,6416.42,6314.29,6350.44,,-0.36,32059514255.0,5017.92,,
2021-02-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6364.36,6364.36,6146.36,6188.31,,-2.55,30530684442.0,5501.56,,
2021-02-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6259.28,6271.53,6191.3,6208.01,,0.32,28712972718.0,4652.69,,
2021-02-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6062.05,6139.32,6045.66,6059.9,,-2.39,26505692884.0,4525.86,,
2021-03-01,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6122.91,6178.88,6092.48,6175.4,,1.91,24877199074.0,4208.94,,
2021-03-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6216.91,6216.91,6047.78,6100.19,,-1.22,27208376898.0,4444.75,,
2021-03-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6077.24,6208.99,6075.13,6208.99,,1.78,26370575581.0,3928.58,,
2021-03-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6138.32,6138.32,5999.26,6015.65,,-3.11,30517475747.0,4625.73,,
2021-03-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5912.72,6026.47,5907.97,5988.56,,-0.45,26567593823.0,3945.55,,
2021-03-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6032.27,6046.73,5780.11,5780.11,,-3.48,28846953485.0,4534.73,,
2021-03-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5761.83,5790.85,5585.07,5655.17,,-2.16,31639492471.0,4785.26,,
2021-03-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5747.46,5747.46,5673.22,5688.28,,0.59,23299802793.0,3578.87,,
2021-03-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5711.23,5841.69,5707.13,5833.9,,2.56,25895658480.0,3858.48,,
2021-03-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5866.63,5866.63,5791.53,5852.4,,0.32,26399573946.0,3750.2,,
2021-03-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5819.98,5819.98,5682.24,5728.33,,-2.12,26893699169.0,3802.44,,
2021-03-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5749.22,5778.9,5706.06,5775.38,,0.82,21943548486.0,3197.93,,
2021-03-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5755.79,5817.21,5707.78,5803.25,,0.48,20221798211.0,3071.42,,
2021-03-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5819.61,5860.09,5819.61,5852.63,,0.85,20416880195.0,3142.13,,
2021-03-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5763.52,5787.67,5670.68,5699.52,,-2.62,21985330148.0,3354.37,,
2021-03-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5703.01,5771.17,5697.5,5754.95,,0.97,21857241499.0,3135.71,,
2021-03-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5754.82,5754.82,5646.62,5686.2,,-1.2,21480890284.0,3071.03,,
2021-03-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5657.76,5697.26,5580.05,5586.29,,-1.76,20636756704.0,3046.16,,
2021-03-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5558.1,5613.19,5547.42,5592.3,,0.11,17722667590.0,2590.73,,
2021-03-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5621.77,5740.02,5621.77,5725.55,,2.38,19472270308.0,3209.56,,
2021-03-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5744.18,5770.83,5705.24,5734.19,,0.15,19818999574.0,3135.44,,
2021-03-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5728.72,5799.3,5728.72,5791.66,,1.0,19204347144.0,3016.02,,
2021-03-31,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5784.17,5784.17,5711.99,5747.41,,-0.76,18605973461.0,2824.76,,
2021-04-01,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5760.86,5826.97,5760.86,5823.45,,1.32,17231041410.0,2587.09,,
2021-04-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5842.03,5885.72,5829.75,5874.1,,0.87,17381434989.0,2928.7,,
2021-04-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5893.14,5893.14,5835.41,5852.78,,-0.36,15368831433.0,2581.05,,
2021-04-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5859.58,5859.58,5768.15,5819.23,,-0.57,21244252251.0,2989.71,,
2021-04-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5792.94,5847.74,5792.94,5828.24,,0.16,21852203452.0,2829.81,,
2021-04-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5818.46,5818.46,5735.26,5747.94,,-1.38,19278105313.0,2715.63,,
2021-04-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5740.91,5755.0,5631.33,5644.62,,-1.8,22091437360.0,3227.95,,
2021-04-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5645.59,5695.9,5621.09,5637.59,,-0.13,18820504538.0,2670.39,,
2021-04-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5648.99,5707.19,5648.99,5701.81,,1.14,17426142652.0,2639.52,,
2021-04-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5687.16,5687.16,5613.63,5666.88,,-0.61,16193739682.0,2546.78,,
2021-04-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5685.85,5700.64,5636.18,5689.23,,0.4,17015330421.0,2619.07,,
2021-04-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5689.35,5833.29,5689.35,5832.82,,2.52,21124796427.0,3632.53,,
2021-04-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5808.78,5862.51,5808.78,5825.43,,-0.13,19243564427.0,3287.3,,
2021-04-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5789.27,5838.01,5781.29,5832.46,,0.12,17016473031.0,2807.04,,
2021-04-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5853.3,5853.3,5808.7,5830.75,,-0.03,17438393332.0,2915.83,,
2021-04-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5830.25,5898.71,5830.25,5889.83,,1.01,18307220858.0,3224.93,,
2021-04-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5916.36,5949.9,5827.99,5830.56,,-1.01,21625743845.0,3988.71,,
2021-04-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5827.71,5843.93,5789.05,5842.14,,0.2,17684641082.0,3070.29,,
2021-04-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5824.66,5879.91,5813.5,5879.91,,0.65,17230866753.0,3268.31,,
2021-04-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5891.77,5926.85,5873.04,5922.54,,0.73,18214015835.0,3377.29,,
2021-04-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5915.74,5937.87,5871.12,5897.59,,-0.42,20540612692.0,3699.24,,
2021-05-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5875.18,5895.95,5798.49,5833.79,,-1.08,21953552429.0,3843.84,,
2021-05-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5851.46,5863.97,5755.95,5755.95,,-1.33,25569713478.0,3793.98,,
2021-05-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5768.02,5791.21,5721.41,5764.59,,0.15,25922426031.0,3533.64,,
2021-05-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5720.75,5792.46,5678.21,5779.37,,0.26,23966509378.0,3361.95,,
2021-05-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5758.76,5812.12,5758.76,5807.62,,0.49,19438996667.0,2846.52,,
2021-05-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5744.8,5775.98,5721.04,5736.59,,-1.22,21012177634.0,3045.12,,
2021-05-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5754.04,5853.67,5728.46,5853.31,,2.04,20752144854.0,3555.61,,
2021-05-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5864.05,5965.24,5864.05,5947.21,,1.6,20805279982.0,3863.23,,
2021-05-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5953.46,5953.46,5921.09,5950.54,,0.06,16480933407.0,2826.59,,
2021-05-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5933.6,5955.09,5921.41,5941.54,,-0.15,17263957896.0,3043.27,,
2021-05-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5930.14,5956.71,5920.19,5941.72,,0.0,20197590159.0,3326.84,,
2021-05-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5959.89,5974.97,5888.53,5895.27,,-0.78,17645085578.0,3177.48,,
2021-05-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5898.2,5919.95,5858.47,5919.95,,0.42,17706141818.0,3263.05,,
2021-05-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5931.89,6089.63,5931.89,6087.65,,2.83,21375737194.0,4293.81,,
2021-05-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6095.66,6104.88,6074.27,6088.82,,0.02,20721229960.0,3765.48,,
2021-05-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6082.58,6135.03,6067.77,6120.46,,0.52,19918507937.0,3602.45,,
2021-05-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6125.56,6154.15,6085.68,6109.53,,-0.18,21435899231.0,3888.15,,
